Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
INSW,"International Seaways, Inc.",23.83,697610191.16,,2016.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/insw,
INSW^A,"International Seaways, Inc.",26.08,0.0,,,,,https://old.nasdaq.com/symbol/insw^a,
IPG,"Interpublic Group of Companies, Inc. (The)",21.11,8174281920.88,,,Technology,Advertising,https://old.nasdaq.com/symbol/ipg,
INXN,InterXion Holding N.V.,79.06,6047135508.62,,2011.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/inxn,
IPI,"Intrepid Potash, Inc",3.28,432852829.28,,2008.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/ipi,
IVC,Invacare Corporation,6.47,217910803.42,,,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ivc,
VBF,Invesco Bond Fund,20.16,229361711.04,,,,,https://old.nasdaq.com/symbol/vbf,
VCV,Invesco California Value Municipal Income Trust,12.66,605975141.1,,,,,https://old.nasdaq.com/symbol/vcv,
VTA,Invesco Credit Opportunities Fund,10.92,809109581.28,,2007.0,,,https://old.nasdaq.com/symbol/vta,
IHIT,Invesco High Income 2023 Target Term Fund,10.57,253798310.01,,2016.0,,,https://old.nasdaq.com/symbol/ihit,
IHTA,Invesco High Income 2024 Target Term Fund,10.4,91282214.4,,2017.0,,,https://old.nasdaq.com/symbol/ihta,
VLT,Invesco High Income Trust II,14.26,115768797.54,,1989.0,,,https://old.nasdaq.com/symbol/vlt,
IVR,INVESCO MORTGAGE CAPITAL INC,15.27,2180591014.11,,2009.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ivr,
IVR^B,INVESCO MORTGAGE CAPITAL INC,27.21,0.0,,,,,https://old.nasdaq.com/symbol/ivr^b,
IVR^C,INVESCO MORTGAGE CAPITAL INC,25.68,0.0,,,,,https://old.nasdaq.com/symbol/ivr^c,
IVR^A,Invesco Mortgage Capital Inc.,25.77,0.0,,,,,https://old.nasdaq.com/symbol/ivr^a,
OIA,Invesco Municipal Income Opportunities Trust,7.89,374989915.71,,,,,https://old.nasdaq.com/symbol/oia,
VMO,Invesco Municipal Opportunity Trust,12.57,847400604.39,,,,,https://old.nasdaq.com/symbol/vmo,
VKQ,Invesco Municipal Trust,12.65,699800871.55,,,,,https://old.nasdaq.com/symbol/vkq,
VPV,Invesco Pennsylvania Value Municipal Income Trust,13.0759,311592734.3896,,,,,https://old.nasdaq.com/symbol/vpv,
IVZ,Invesco Plc,15.73,7389857842.51,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/ivz,
IQI,Invesco Quality Municipal Income Trust,12.76,674797249.72,,,,,https://old.nasdaq.com/symbol/iqi,
VVR,Invesco Senior Income Trust,4.16,748950425.6,,1998.0,,,https://old.nasdaq.com/symbol/vvr,
VTN,Invesco Trust  for Investment Grade New York Municipal,13.64,265676550.92,,,,,https://old.nasdaq.com/symbol/vtn,
VGM,Invesco Trust for Investment Grade Municipals,12.97,703302089.12,,,,,https://old.nasdaq.com/symbol/vgm,
IIM,Invesco Value Municipal Income Trust,15.51,729846594.18,,,,,https://old.nasdaq.com/symbol/iim,
IRET,Investors Real Estate Trust,74.93,871030528.7,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/iret,
IRET^C,Investors Real Estate Trust,26.2224,0.0,,,,,https://old.nasdaq.com/symbol/iret^c,
NVTA,Invitae Corporation,19.56,1861628418.12,,2015.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/nvta,
INVH,Invitation Homes Inc.,29.93,16092786673.23,,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/invh,
IO,Ion Geophysical Corporation,8.74,123914068.14,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/io,
IQV,"IQVIA Holdings, Inc.",148.7,29129512298.7,,2013.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/iqv,
IRM,Iron Mountain Incorporated,32.27,9264936790.97,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/irm,
IRS,IRSA Inversiones Y Representaciones S.A.,5.22,302069112.12,,,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/irs,
ICL,Israel Chemicals Shs,4.53,5799990695.91,,2014.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/icl,
STAR          ,iStar Inc.,13.06,811891747.4,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/star,
STAR^D,iStar Inc.,25.8385,0.0,,,,,https://old.nasdaq.com/symbol/star^d,
STAR^G,iStar Inc.,25.46,0.0,,,,,https://old.nasdaq.com/symbol/star^g,
STAR^I,iStar Inc.,25.42,0.0,,,,,https://old.nasdaq.com/symbol/star^i,
ITCB,Ita? CorpBanca,11.3,3860130917.8,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/itcb,
ITUB,Itau Unibanco Banco Holding SA,7.99,77855012481.69,,,Finance,Major Banks,https://old.nasdaq.com/symbol/itub,
ITT,ITT Inc.,56.87,5004560000.0,,2011.0,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/itt,
IVH,Ivy High Income Opportunities Fund,13.44,222703958.4,,2013.0,,,https://old.nasdaq.com/symbol/ivh,
JPM,J P Morgan Chase & Co,114.37,365696358191.93,,,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm,
JPM^A,J P Morgan Chase & Co,25.61,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^a,
JPM^C,J P Morgan Chase & Co,28.23,0.0,,,,,https://old.nasdaq.com/symbol/jpm^c,
JPM^D,J P Morgan Chase & Co,27.77,0.0,,,,,https://old.nasdaq.com/symbol/jpm^d,
JPM^F,J P Morgan Chase & Co,25.64,0.0,,,,,https://old.nasdaq.com/symbol/jpm^f,
JPM^G,J P Morgan Chase & Co,25.9,0.0,,,,,https://old.nasdaq.com/symbol/jpm^g,
JPM^H,J P Morgan Chase & Co,26.0,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^h,
JAX,"J. Alexander&#39;s Holdings, Inc.",11.07,162675598.32,,2015.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/jax,
JILL,"J. Jill, Inc.",1.8,79273290.6,,2017.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/jill,
JCP,"J.C. Penney Company, Inc. Holding Company",1.01,321015482.11,,,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/jcp,
SJM,J.M. Smucker Company (The),107.36,12244166117.92,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/sjm,
JBL,Jabil Inc.,35.61,5445745533.03,,1993.0,Technology,Electrical Products,https://old.nasdaq.com/symbol/jbl,
JEC,Jacobs Engineering Group Inc.,88.9,12045782245.7,,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/jec,
JAG,Jagged Peak Energy Inc.,6.83,1457548035.96,,2017.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/jag,
JHX,James Hardie Industries plc.,16.54,7315151324.36,,,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/jhx,
JHG,Janus Henderson Group plc,20.59,3868041703.31,,2017.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/jhg,
JOF,Japan Smaller Capitalization Fund Inc,8.81,249621597.33,,1990.0,,,https://old.nasdaq.com/symbol/jof,
JBGS,JBG SMITH Properties,39.16,5252413476.64,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jbgs,
JEF,Jefferies Financial Group Inc.,17.32,5193792184.96,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jef,
JELD,"JELD-WEN Holding, Inc.",18.87,1897575710.37,,2017.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/jeld,
JCAP,"Jernigan Capital, Inc.",18.99,422278180.29,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jcap,
JCAP^B,"Jernigan Capital, Inc.",26.1844,0.0,,,,,https://old.nasdaq.com/symbol/jcap^b,
JT,Jianpu Technology Inc.,2.25,380091559.5,,2017.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/jt,
JKS,JinkoSolar Holding Company Limited,15.65,688804373.35,,2010.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/jks,
JMP,JMP Group LLC,3.3586,64903020.5222,,2007.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmp,
JMPB.CL,JMP Group LLC,,0.0,,,,,https://old.nasdaq.com/symbol/jmpb.cl,
JMPD,JMP Group LLC,25.76,0.0,,2017.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpd,
JMPE,JMP Group LLC,24.49,0.0,,2019.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpe,
JBT,John Bean Technologies Corporation,96.02,3040255910.72,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/jbt,
BTO,John Hancock Financial Opportunities Fund,31.3,585044701.2,,1994.0,,,https://old.nasdaq.com/symbol/bto,
HEQ,John Hancock Hedged Equity & Income Fund,13.67,166964887.88,,2011.0,,,https://old.nasdaq.com/symbol/heq,
JHS,John Hancock Income Securities Trust,14.55,169457811.75,,,,,https://old.nasdaq.com/symbol/jhs,
JHI,John Hancock Investors Trust,16.94,147497003.5,,,,,https://old.nasdaq.com/symbol/jhi,
HPF,John Hancock Pfd Income Fund II,22.45,478752176.8,,2002.0,,,https://old.nasdaq.com/symbol/hpf,
HPI,John Hancock Preferred Income Fund,23.09,601974587.28,,2002.0,,,https://old.nasdaq.com/symbol/hpi,
HPS,John Hancock Preferred Income Fund III,19.1,604197538.9,,2003.0,,,https://old.nasdaq.com/symbol/hps,
PDT,John Hancock Premium Dividend Fund,18.17,881846081.77,,,,,https://old.nasdaq.com/symbol/pdt,
HTD,John Hancock Tax Advantaged Dividend Income Fund,27.68,979455720.48,,2004.0,,,https://old.nasdaq.com/symbol/htd,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,6.67,73666394.79,,,,,https://old.nasdaq.com/symbol/hty,
JW.A,"John Wiley & Sons, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jw.a,
JW.B,"John Wiley & Sons, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jw.b,
JNJ,Johnson & Johnson,133.16,351431281575.32,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jnj,
JCI,Johnson Controls International plc,42.24,33610645263.36,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jci,
JLL,Jones Lang LaSalle Incorporated,134.04,6905957944.8,,,Finance,Real Estate,https://old.nasdaq.com/symbol/jll,
JMEI,Jumei International Holding Limited,1.99,246918111.47,,2014.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/jmei,
JMIA,Jumia Technologies AG,8.36,655492944.92,,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/jmia,
JNPR,"Juniper Networks, Inc.",23.72,8202748143.08,,1999.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/jnpr,
JP,Jupai Holdings Limited,2.18,73204197.26,,2015.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jp,
JE,"Just Energy Group, Inc.",2.31,349682602.5,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/je,
JE^A,"Just Energy Group, Inc.",18.2354,0.0,,,,,https://old.nasdaq.com/symbol/je^a,
LRN,K12 Inc,26.19,1054026135.54,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lrn,
KAI,Kadant Inc,85.96,967932379.4,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kai,
KDMN,"Kadmon Holdings, Inc.",2.61,338346149.4,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kdmn,
KAMN,Kaman Corporation,57.65,1613265551.15,,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/kamn,
KSU,Kansas City Southern,128.13,12801959806.68,,,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu,
KSU^,Kansas City Southern,28.1079,0.0,,,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu^,
KAR,"KAR Auction Services, Inc",23.51,3138004208.96,,2009.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar,
KMF,"Kayne Anderson Midstream Energy Fund, Inc",10.51,497699725.74,,2010.0,,,https://old.nasdaq.com/symbol/kmf,
KYN,Kayne Anderson MLP/Midstream Investment Company,13.68,1728291719.52,,2004.0,,,https://old.nasdaq.com/symbol/kyn,
KYN^F,Kayne Anderson MLP/Midstream Investment Company,25.15,0.0,,,,,https://old.nasdaq.com/symbol/kyn^f,
KB,KB Financial Group Inc,34.59,13477451647.65,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb,
KBH,KB Home,33.82,2983808122.44,,1986.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh,
KBR,"KBR, Inc.",24.07,3407222808.43,,2006.0,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr,
FRAC,"Keane Group, Inc.",5.6,588084694.4,,2017.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/frac,
K,Kellogg Company,62.68,21350808996.32,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k,
KEM,Kemet Corporation,19.51,1132078870.7,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/kem,
KMPR,Kemper Corporation,75.47,5027709892.85,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr,
KMT,Kennametal Inc.,29.25,2422726078.5,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt,
KW,Kennedy-Wilson Holdings Inc.,21.47,3060214340.92,,,Finance,Real Estate,https://old.nasdaq.com/symbol/kw,
KEN,Kenon Holdings Ltd.,21.0,1130361729.0,,2015.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken,
KDP,Keurig Dr Pepper Inc.,27.48,38657466532.08,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/kdp,
KEG,"Key Energy Services, Inc.",1.27,25926426.43,,2016.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/keg,
KEY,KeyCorp,17.28,17336312081.28,,,Finance,Major Banks,https://old.nasdaq.com/symbol/key,
KEY^I,KeyCorp,28.94,0.0,,,,,https://old.nasdaq.com/symbol/key^i,
KEY^J,KeyCorp,26.71,0.0,,,,,https://old.nasdaq.com/symbol/key^j,
KEY^K,KeyCorp,26.93,0.0,,,,,https://old.nasdaq.com/symbol/key^k,
KEYS,Keysight Technologies Inc.,96.21,18046874858.13,,2014.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys,
KRC,Kilroy Realty Corporation,77.65,7840478517.75,,1997.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc,
KRP,Kimbell Royalty Partners,14.39,675012984.03,,2017.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp,
KMB,Kimberly-Clark Corporation,140.16,48234140023.68,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/kmb,
KIM,Kimco Realty Corporation,20.63,8710347313.82,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kim,
KIM^J,Kimco Realty Corporation,25.22,0.0,,,,,https://old.nasdaq.com/symbol/kim^j,
KIM^L,Kimco Realty Corporation,25.83,0.0,,,,,https://old.nasdaq.com/symbol/kim^l,
KIM^M,Kimco Realty Corporation,25.94,0.0,,,,,https://old.nasdaq.com/symbol/kim^m,
KMI,"Kinder Morgan, Inc.",20.3,45955244463.8,,2011.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/kmi,
KFS,"Kingsway Financial Services, Inc.",2.22,49683995.16,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kfs,
KGC,Kinross Gold Corporation,4.81,6028836895.64,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kgc,
KEX,Kirby Corporation,81.49,4881413980.0,,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/kex,
KL,Kirkland Lake Gold Ltd.,46.2,9710732123.4,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kl,
KRG,Kite Realty Group Trust,16.08,1350425671.68,,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krg,
KKR,KKR & Co. Inc.,26.26,22126285172.42,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/kkr,
KKR^A,KKR & Co. Inc.,26.82,0.0,,,,,https://old.nasdaq.com/symbol/kkr^a,
KKR^B,KKR & Co. Inc.,27.03,0.0,,,,,https://old.nasdaq.com/symbol/kkr^b,
KIO,KKR Income Opportunities Fund,15.39,313037447.85,,2013.0,,,https://old.nasdaq.com/symbol/kio,
KREF,KKR Real Estate Finance Trust Inc.,19.36,1111517015.84,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kref,
KNX,"Knight Transportation, Inc.",34.99,5966203928.13,,2017.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/knx,
KNL,"Knoll, Inc.",23.97,1193121108.03,,2004.0,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/knl,
KNOP,KNOT Offshore Partners LP,19.1,624457195.4,,2013.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/knop,
KN,Knowles Corporation,20.53,1870598792.46,,2014.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/kn,
KSS,Kohl&#39;s Corporation,48.36,7695368952.96,,1992.0,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/kss,
PHG,Koninklijke Philips N.V.,45.61,41289596261.97,,,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/phg,
KTB,"Kontoor Brands, Inc.",34.48,1961198091.6,,2019.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ktb,
KOP,Koppers Holdings Inc.,28.72,594016219.52,,2006.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/kop,
KEP,Korea Electric Power Corporation,10.55,13545442024.7,,1994.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/kep,
KF,"Korea Fund, Inc. (The)",27.07,138130061.93,,,,,https://old.nasdaq.com/symbol/kf,
KFY,Korn Ferry ,36.12,2021847340.8,,1999.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/kfy,
KOS,Kosmos Energy Ltd.,5.41,2171890787.96,,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/kos,
KRA,Kraton Corporation,31.57,1000974583.84,,2009.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kra,
KR,Kroger Company (The),24.84,19912275526.32,,,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/kr,
KRO,Kronos Worldwide Inc,11.55,1337563862.25,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kro,
KT,KT Corporation,11.13,5459076903.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/kt,
LB,"L Brands, Inc.",18.47,5104952962.82,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/lb,
SCX,L.S. Starrett Company (The),5.64,38890354.92,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/scx,
LHX,"L3Harris Technologies, Inc.",205.77,45799234497.99,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lhx,
LH,Laboratory Corporation of America Holdings,166.98,16313946000.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/lh,
LADR,Ladder Capital Corp,16.88,2021099319.36,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ladr,
LAIX,LAIX Inc.,4.22,207422414.82,,2018.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laix,
LW,"Lamb Weston Holdings, Inc.",75.91,11058132317.5,,2016.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lw,
LCI,Lannett Co Inc,12.29,496585598.27,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lci,
LPI,"Laredo Petroleum, Inc.",2.12,503435579.56,,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/lpi,
LVS,Las Vegas Sands Corp.,54.95,42299880492.8,,2004.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/lvs,
LTM,LATAM Airlines Group S.A.,11.38,6900919546.34,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/ltm,
LGI,Lazard Global Total Return and Income Fund,15.35,147440387.95,,2004.0,,,https://old.nasdaq.com/symbol/lgi,
LAZ,Lazard Ltd.,34.84,3723785742.56,,2005.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/laz,
LOR,"Lazard World Dividend & Income Fund, Inc.",9.39,64604918.37,,2005.0,,,https://old.nasdaq.com/symbol/lor,
LZB,La-Z-Boy Incorporated,33.1,1543539622.7,,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/lzb,
LCII,LCI Industries ,89.46,2238833653.56,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lcii,
LEAF,Leaf Group Ltd.,3.32,86552788.44,,,Technology,EDP Services,https://old.nasdaq.com/symbol/leaf,
LEA,Lear Corporation,109.68,6695650644.24,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lea,
LEE,"Lee Enterprises, Incorporated",1.99,115068311.28,,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/lee,
LGC,Legacy Acquisition Corp.,10.22,383250000.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/lgc,
LGC.U,Legacy Acquisition Corp.,,0.0,,2017.0,,,https://old.nasdaq.com/symbol/lgc.u,
LGC.WS,Legacy Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/lgc.ws,
LM,"Legg Mason, Inc.",36.03,3125513758.11,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/lm,
LMHA,"Legg Mason, Inc.",27.39,0.0,,2016.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/lmha,
LMHB,"Legg Mason, Inc.",25.56,0.0,,2016.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/lmhb,
LEG,"Leggett & Platt, Incorporated",39.27,5162831416.05,,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/leg,
JBK,Lehman ABS Corporation,28.65,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/jbk,
KTH,Lehman ABS Corporation,33.4,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/kth,
KTN,Lehman ABS Corporation,31.26,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ktn,
KTP,Lehman ABS Corporation,6.14,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ktp,
